"選択された条件"
"表示銘柄件数：356件"
""
"銘柄区分","銘柄コード","銘柄名","連動指標カテゴリ","連動指標","株価(円)","前日比(％)","売買代金(千円)","出来高","分配金利回り(％)","権利付最終日","信託報酬(％)","ファンド概要","信託報酬詳細"
"ETF","2849","グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　高配当　ＥＳＧ－日本株式　ＥＴＦ","国内指標その他","Morningstar 日本株式サステナビリティ配当利回りフォーカス指数","4,475","1.36","1,444","326","3.03","2024/10/22","0.275","信託財産の１口当たりの純資産額の変動率をＭｏｒｎｉｎｇｓｔａｒ（Ｒ）日本株式サステナビリティ配当利回りフォーカス指数（ＳＭ）（税引前配当込み）の変動率に一致させることを目的として、Ｍｏｒｎｉｎｇｓｔａｒ（Ｒ）日本株式サステナビリティ配当利回りフォーカス指数（ＳＭ）（税引前配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2850","ＮＥＸＴ　ＦＵＮＤＳ　ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数連動型上場投信","国内指標その他","Solactive Japan ESG Core指数","2,794","-0.37","84","30","1.49","2025/01/06","0.120","ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数に採用されている銘柄の株式および採用が決定された銘柄の株式のみに投資を行い、信託財産中に占める個別銘柄の株数の比率を、ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数の算出ルールに基づき計算された対象株価指数における個別銘柄の構成比率から算出される株数の比率に相当する比率に維持することを目的とした運用を行い、ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数に連動する投資成果を目指す。","-"
"ETF","2851","ｉシェアーズ　ＭＳＣＩ　ジャパンＳＲＩ　ＥＴＦ","国内指標その他","MSCI ジャパン 700 SRI セレクト指数（配当込み）","269","-0.15","84","310","1.56","2025/02/05","0.110","主としてＭＳＣＩジャパン７００　ＳＲＩセレクト指数（配当込み）に採用されている銘柄および採用が決定された銘柄の株式に投資することにより、基準価額が対象指数の動きと高位に連動することを目指す。","-"
"ETF","2852","ｉシェアーズ　グリーンＪリート　ＥＴＦ","国内指標その他","FTSE EPRA Nareit グリーン・フォーカス J-REIT セレクト・インデックス（配当込み)","174","-0.11","25","140","4.00","2024/11/06","0.150","主としてＦＴＳＥ　ＥＰＲＡ　Ｎａｒｅｉｔグリーン・フォーカスＪーＲＥＩＴセレクト・インデックス（配当込み）に採用されている銘柄および採用が決定された銘柄の不動産投資信託証券に投資することにより、ＦＴＳＥ　ＥＰＲＡ　Ｎａｒｅｉｔグリーン・フォーカスＪーＲＥＩＴセレクト・インデックス（配当込み）に高位に連動する投資成果を目指す。対象指数に連動する投資成果を目指すため、不動産投信指数先物取引の買建を行うことができる。","-"
"ETF","2853","ｉシェアーズ　気候リスク調整世界国債　ＥＴＦ（除く日本・為替ヘッジあり）","国内指標その他","ＦＴＳＥアドバンスト気候リスク調整世界国債インデックス","677","0.00","142","210","2.21","2024/10/09","0.120","主として日本を除く世界の国債等への投資を通じて、ＦＴＳＥアドバンスト気候リスク調整世界国債インデックス（除く日本、国内投信用、円ヘッジ･円ベース）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。対象指数に連動する投資成果を目指すため、ブラックロック･グループが運用するＥＴＦに投資を行う場合がある。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","2854","グローバルＸ　テック・トップ２０－日本株式　ＥＴＦ","国内指標その他","FactSet Japan Tech Top 20 Index","1,528","-0.20","5,398","3,534","0.72","2024/10/22","0.275","信託財産の１口当たりの純資産額の変動率をＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｔｅｃｈ　Ｔｏｐ　２０　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｔｅｃｈ　Ｔｏｐ　２０　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2855","グローバルＸ　グリーン・Ｊ－ＲＥＩＴ　ＥＴＦ","国内指標その他","Solactive Japan Green J-REIT Index","913","-0.22","3,264","3,571","3.83","2024/10/22","0.190","信託財産の１口当たりの純資産額の変動率を「Ｓｏｌａｃｔｉｖｅ　Ｊａｐａｎ　Ｇｒｅｅｎ　ＪーＲＥＩＴ　Ｉｎｄｅｘ（配当込み）」の変動率に一致させることを目的として、「Ｓｏｌａｃｔｉｖｅ　Ｊａｐａｎ　Ｇｒｅｅｎ　ＪーＲＥＩＴ　Ｉｎｄｅｘ（配当込み）」に採用されている銘柄（採用予定を含む）の不動産投資信託証券に投資する。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（不動産投信指数先物取引を利用することを含む。）がある。","-"
"ETF","2858","グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）","国内指標その他","日経平均カバードコールATMインデックス","1,136","-0.35","191","168","1.50","2024/10/22","0.275","この信託は、信託財産の１口当たりの純資産額の変動率を日経平均カバードコールＡＴＭインデックス（トータルリターン）の変動率に一致させることを目的として、日経平均カバードコールＡＴＭインデックス（トータルリターン）に採用されている銘柄（採用予定を含む。）の株式に投資するとともに、日経平均株価を原資産とするコール･オプションの売却を行う。運用の効率化を図るため、株価指数先物取引、ＥＴＦ（上場投資信託証券）および残存期間の短い日本の債券に投資することがある。このため、株式等の組入総額と株価指数先物取引の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。","-"
"ETF","1358","上場インデックスファンド日経レバレッジ指数","レバレッジ","日経平均レバレッジ・インデックス","50,000","0.24","488,618","9,735","0.30","2025/07/08","0.550","信託財産の１口あたりの純資産額の変動率を日経平均レバレッジ･インデックスの変動率に一致させることを目指して、原則として上場インデックスファンド２２５受益証券の組入総額と株価指数先物取引の買建玉の時価総額の合計額が、信託財産の純資産総額に対して約２倍程度になるように日々調整を行う。","0.77825%(税抜0.7075%)程度"
"ETF","1365","ｉＦｒｅｅＥＴＦ　日経平均レバレッジ・インデックス","レバレッジ","日経平均レバレッジ・インデックス","41,080","0.17","1,492,106","36,199","0.00","2025/01/08","0.750","信託財産の１口当たりの純資産額の変動率を「日経平均レバレッジ･インデックス」の変動率に一致させることを目的とする。主として、日本の株価指数先物取引を買建てるとともに、残存期間の短い日本の債券および「ダイワ･マネーストック･マザーファンド」の受益証券に投資する。株式および投資信託証券の組入総額ならびに株価指数先物取引の買建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。なお、対象指数に連動する投資成果をめざす投資信託証券の組入総額は、実額の２倍の額とみなす。","-"
"ETF","1367","ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸレバレッジ（２倍）指数","レバレッジ","TOPIXレバレッジ（2倍）指数","35,870","1.27","134,190","3,744","0.00","2025/01/08","0.750","信託財産の１口当たりの純資産額の変動率を「ＴＯＰＩＸレバレッジ（２倍）指数」の変動率に一致させることを目的とする。主として、日本の株価指数先物取引を買建てるとともに、残存期間の短い日本の債券および「ダイワ･マネーストック･マザーファンド」の受益証券に投資する。株式および投資信託証券の組入総額ならびに株価指数先物取引の買建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。なお、対象指数に連動する投資成果をめざす投資信託証券の組入総額は、実額の２倍の額とみなす。","-"
"ETF","1458","楽天ＥＴＦ－日経レバレッジ指数連動型","レバレッジ","日経平均レバレッジ・インデックス","31,550","0.38","9,383,030","296,705","0.00","2025/03/12","0.350","日経平均レバレッジ･インデックスを対象指数とし、基準価額の変動率を対象指数の変動率に一致させることを目指して、株価指数先物取引などのデリバティブ取引を活用する。当該取引の買建て総額が純資産総額に対して約２倍程度になるように調整を行う。日本の株価指数先物取引および日本の短期公社債を主要投資対象とする。","-"
