"選択された条件"
"表示銘柄件数：356件"
""
"銘柄区分","銘柄コード","銘柄名","連動指標カテゴリ","連動指標","株価(円)","前日比(％)","売買代金(千円)","出来高","分配金利回り(％)","権利付最終日","信託報酬(％)","ファンド概要","信託報酬詳細"
"ETF","2640","グローバルＸ　ゲーム＆アニメ－日本株式　ＥＴＦ","国内指標その他","Solactive Japan Games & Animation Index","3,145","-2.02","216","69","0.82","2024/12/20","0.590","信託財産の１口当たりの純資産額の変動率をＳｏｌａｃｔｉｖｅ　Ｊａｐａｎ　Ｇａｍｅｓ　＆　Ａｎｉｍａｔｉｏｎ　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、Ｓｏｌａｃｔｉｖｅ　Ｊａｐａｎ　Ｇａｍｅｓ　＆　Ａｎｉｍａｔｉｏｎ　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2641","グローバルＸ　グローバルリーダーズ－日本株式　ＥＴＦ","国内指標その他","FactSet Japan Global Leaders ESG Index","2,980","-3.87","4,427","1,484","2.04","2024/12/20","0.275","信託財産の１口当たりの純資産額の変動率をＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｇｌｏｂａｌ　Ｌｅａｄｅｒｓ　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｇｌｏｂａｌ　Ｌｅａｄｅｒｓ　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2642","ＳＭＴ　ＥＴＦカーボン・エフィシェント日本株","国内指標その他","S&P/JPXカーボン・エフィシェント指数","-","-","-","-","1.79","2025/01/08","0.115","当ファンドは、日本の金融商品取引所に上場（上場予定を含む。）している株式のうち、Ｓ＆Ｐ／ＪＰＸカーボン･エフィシェント指数（配当込み）に採用されている銘柄（採用が決定された銘柄を含む。）の株式に投資し、基準価額の変動率を対象株価指数の変動率に一致させることを目的として運用を行う。対象株価指数に連動する投資成果を目指すため、対象株価指数に採用されている銘柄の株式に投資を行った場合と同様の損益を実現する目的で、補完的に対象株価指数又はその他の日本の株価指数を対象とした先物取引の買建を行うことがある。","-"
"ETF","2643","ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩジャパンカントリーＥＳＧリーダーズ指数連動型上場投","国内指標その他","MSCI Japan Country ESG Leaders Index","2,772","-2.84","1,004","357","1.68","2024/10/16","0.120","ＭＳＣＩジャパンカントリーＥＳＧリーダーズ指数に採用されているまたは採用が決定された銘柄の株式および不動産投資信託証券のみに投資を行い、信託財産中に占める個別銘柄の株式およびＲＥＩＴの数の比率を、対象指数の算出ルールに基づき計算された対象指数における個別銘柄の構成比率から算出される株式およびＲＥＩＴの数の比率に相当する比率に維持することを目的とした運用を行い、対象指数に連動する投資成果を目指す。","-"
"ETF","2644","グローバルＸ　半導体関連－日本株式　ＥＴＦ","国内指標その他","FactSet Japan Semiconductor Index","3,590","-6.87","1,384,842","385,115","0.56","2024/10/22","0.590","信託財産の１口当たりの純資産額の変動率を「ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｓｅｍｉｃｏｎｄｕｃｔｏｒ　Ｉｎｄｅｘ（配当込み）」の変動率に一致させることを目的として、「ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｓｅｍｉｃｏｎｄｕｃｔｏｒ　Ｉｎｄｅｘ（配当込み）」に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2645","グローバルＸ　レジャー＆エンターテインメント－日本株式　ＥＴＦ","国内指標その他","Solactive Japan Leisure & Entertainment Index","2,255","-2.34","683","306","0.31","2024/10/22","0.590","信託財産の１口当たりの純資産額の変動率を「Ｓｏｌａｃｔｉｖｅ　Ｊａｐａｎ　Ｌｅｉｓｕｒｅ　＆　Ｅｎｔｅｒｔａｉｎｍｅｎｔ　Ｉｎｄｅｘ（配当込み）」の変動率に一致させることを目的として、「Ｓｏｌａｃｔｉｖｅ　Ｊａｐａｎ　Ｌｅｉｓｕｒｅ　＆　Ｅｎｔｅｒｔａｉｎｍｅｎｔ　Ｉｎｄｅｘ（配当込み）」に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2646","グローバルＸ　メタルビジネス－日本株式　ＥＴＦ","国内指標その他","FactSet Japan Metal Business Index","1,651","-3.73","277","167","3.50","2024/10/22","0.590","信託財産の１口当たりの純資産額の変動率を「ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｍｅｔａｌ　Ｂｕｓｉｎｅｓｓ　Ｉｎｄｅｘ（配当込み）」の変動率に一致させることを目的として、「ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｍｅｔａｌ　Ｂｕｓｉｎｅｓｓ　Ｉｎｄｅｘ（配当込み）」に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2836","グローバルＸ　フィンテック－日本株式　ＥＴＦ","国内指標その他","Indxx Japan Fintech Index","2,491","-2.01","244","98","1.72","2024/12/20","0.590","信託財産の１口当たりの純資産額の変動率をＩｎｄｘｘ　Ｊａｐａｎ　Ｆｉｎｔｅｃｈ　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、Ｉｎｄｘｘ　Ｊａｐａｎ　Ｆｉｎｔｅｃｈ　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2837","グローバルＸ　中小型リーダーズ－日本株式　ＥＴＦ","国内指標その他","FactSet Japan Mid Small Cap Leaders ESG Index","2,241","-2.14","10,398","4,642","2.20","2024/12/20","0.275","信託財産の１口当たりの純資産額の変動率をＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｍｉｄ　＆　Ｓｍａｌｌ　Ｃａｐ　Ｌｅａｄｅｒｓ　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｍｉｄ　＆　Ｓｍａｌｌ　Ｃａｐ　Ｌｅａｄｅｒｓ　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2847","グローバルＸ　新成長インフラ－日本株式　ＥＴＦ","国内指標その他","FactSet Japan New Growth Infrastructure Index","1,878","-2.09","23","12","1.31","2024/10/22","0.590","信託財産の１口当たりの純資産額の変動率をＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｎｅｗ　Ｇｒｏｗｔｈ　Ｉｎｆｒａｓｔｒｕｃｔｕｒｅ　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、ＦａｃｔＳｅｔ　Ｊａｐａｎ　Ｎｅｗ　Ｇｒｏｗｔｈ　Ｉｎｆｒａｓｔｒｕｃｔｕｒｅ　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（株価指数先物取引等を利用することを含む。）がある。","-"
"ETF","2848","グローバルＸ　ＭＳＣＩ　気候変動対応－日本株式　ＥＴＦ","国内指標その他","MSCI Japan Climate Change Index","2,065","-2.36","147","71","1.43","2024/10/22","0.275","信託財産の１口当たりの純資産額の変動率をＭＳＣＩ　Ｊａｐａｎ　Ｃｌｉｍａｔｅ　Ｃｈａｎｇｅ　Ｉｎｄｅｘ（配当込み）の変動率に一致させることを目的として、ＭＳＣＩ　Ｊａｐａｎ　Ｃｌｉｍａｔｅ　Ｃｈａｎｇｅ　Ｉｎｄｅｘ（配当込み）に採用されている銘柄（採用予定を含む。）の株式および不動産投資信託証券に対する投資として運用を行う。基本方針に沿うよう、信託財産の構成を調整するための指図を行うこと（有価証券指数等先物取引等を利用することを含む。）がある。","-"
